Division,Placement,Skipper,Team,Total Score
A,1,Zachary Hall '18,Massachusetts Institute of Technology,23
A,2,Dakota Northrup '19,University of Rhode Island,33
A,3,Greta Farrell '18,Massachusetts Institute of Technology,51
A,4,Preston Duclos '19,Roger Williams University,52
A,5,Annie Hughes '19,Massachusetts Institute of Technology,58
A,6,Louis Frumer '18,Bowdoin College,62
A,7,Tyler Paige '18,Tufts University,66
A,8,Pierre DuPont '16,Tufts University,66
A,9,Nicholas Karnovsky '19,Harvard University,79
A,10,none,Worcester Polytechnic Institute,92
A,11,River Iannaccone '19,University of New Hampshire,100
A,12,Sabrina McDonnell '18,Brandeis University,122
A,13,Jorge Castro '16,Williams College,122
A,14,none,Bentley University,146
