Division,Placement,Skipper,Team,Total Score
A,1,Tyler Paige '18,Tufts University,28
A,2,Grace Shank '18,Tufts University,31
A,3,Reed Lorimer '18,Boston University,36
A,4,Henry Sharpe '17,Brown University,40
A,5,Amelia Connell '16,University of New Hampshire,43
A,6,John Zupkus '16,Wentworth Institute of Technology,51
A,7,Stephen Fletcher '17,Northeastern University,53
A,8,Jorge Castro '16,Williams College,60
A,9,Kelsey Martins '16,University of Massachusetts at Dartmouth,69
A,10,Hanna Desilets '17,University of Massachusetts at Dartmouth,76
A,11,Mathew Renik '19,Boston University,76
A,12,Huxley Conner '19,Maine Maritime Academy,86
A,13,Kelsey Delosh '17,University of Massachusetts at Dartmouth,92
A,14,Emma Davis '17,Brown University,104
