Division,Placement,Skipper,Team,Total Score
B,1,No show,Western Washington University,8
B,2,Benjamin Kaas '17,Western Washington University,12
B,3,Alexander Muschler '16,Oregon State University,16
B,4,No show,Lewis and Clark College,16
B,5,Geoffrey Gonzalez '17,Oregon State University,18
B,6,Connor Shirk '17,University of Oregon,32
B,7,Sierra Prior '16,Portland State University,37
B,8,Robin Gropp '16,Lewis and Clark College,43
B,9,Cody Odou '17,Oregon State University,44
B,10,Theodore bascom '19 *,Oregon State University,50
B,11,Yitian Cauthen '18,University of Oregon,55
B,12,No show,University of Oregon,64
B,13,No show,University of Oregon,64
B,14,Vivien Jones '16,University of Puget Sound,64
B,15,No show,University of Puget Sound,64
