Division,Placement,Skipper,Team,Total Score
A,1,Charles Willard '19,College of Charleston,10
A,2,Marten Kendrick '15,Georgia Institute of Technology,23
A,3,Mark Thompson '18,North Carolina State University,28
A,4,Kailey Savacool '16,University of North Carolina at Wilmington,29
A,5,Abbie Probst '19,Clemson University,42
A,6,Alexander Katsis '16,Duke University,49
A,7,Brendan Bennett '19 *,University of North Carolina at Wilmington,58
A,8,Brent DeAngelis '16,Auburn University,59
A,9,Ian Christine '18,University of South Carolina,71
A,10,Ryan Welch '16,Davidson College,72
