Division,Placement,Skipper,Team,Total Score
B,1,Alexander Katsis '16,Duke University,8
B,2,Franklin Brown '17,Georgia Institute of Technology,12
B,3,none,Vanderbilt University,20
B,4,Chandler Hill '19,University of Tennessee,21
B,5,Zack Morey '17,North Carolina State University,28
B,6,none,The Citadel,29
B,7,Andrew Hopkins '19,Clemson University,34
B,8,Shawn Majzlik '17,Auburn University,40
B,9,Katherine Bozzuti '16,University of South Carolina,44
B,10,Timothy DeWitt '17,University of Georgia,46
B,11,Clayton Shupak '18,Davidson College,48
