Division,Placement,Skipper,Team,Total Score
B,1,Will Dana '19,University of California at Santa Barbara,44
B,2,Elizabeth Hansen '19,University of California at Berkeley,47
B,3,Nicolai Sponholtz '15,University of California at Berkeley,57
B,4,Henrik Bey '17,University of California at Berkeley,58
B,5,none,Santa Barbara City College,62
B,6,Laura Roudebush '18,University of California at Los Angeles,78
B,7,Dylan Finestone '19,University of California at Santa Barbara,82
B,8,Daniel Anderson '14,University of California at Berkeley,99
B,9,Brennan Lund '17,California State University Long Beach,112
B,10,Emily Quirke '19,University of Southern California,114
B,11,Morgan Wright '16,University of California at San Diego,114
B,12,Thomas Garcia '19,University of California at Los Angeles,123
B,13,Julian Weiswasser '19,University of California at Santa Cruz,127
B,14,Liam Morris '19,California State University Monterey Bay,138
B,15,Ryan Henry '18,Arizona State University,152
B,16,Robert Johnson '19,University of California at Santa Barbara,153
B,17,Casey Bowers-Loeffler '19,University of California at San Diego,160
B,18,Dallas Butler '17,Cal Poly University S.L.O.,160
B,19,Vidar Emil Sebastian Aspelin '17,University of California at Berkeley,161
B,20,none,University of California at Davis,168
B,21,Sarah Macpherson '18,University of California at Los Angeles,174
B,22,none,University of California at Irvine,184
B,23,Brenyn Bierbaum '19,Cal Poly University S.L.O.,191
