Division,Placement,Skipper,Team,Total Score
A,1,Mary Kate Mezzetti '16,Georgetown University,37
A,2,Carolyn Smith '17,St. Mary's College of Maryland,39
A,3,Casey Klingler '18,Yale University,59
A,4,Laura Wefer '16,University of Wisconsin,63
A,5,Hannah Hughes '17,U. S. Naval Academy,66
A,6,Alison Knoles '17,University of South Florida,68
A,7,India Johnstone '18,George Washington University,70
A,8,Maeve White '17,Stanford University,72
A,9,MaryClaire Kiernan '17,Tufts University,76
A,10,Adelaide Ferguson '17,Fordham University,91
A,11,Elizabeth Pemberton '18,College of Charleston,92
A,12,Elise Gehling '17,Northeastern University,98
A,13,Sophie Hibben '19,Brown University,112
A,14,Olivia Windemuller '19,Old Dominion University,127
A,15,Samara Leith '19,Christopher Newport University,133
