Division,Placement,Skipper,Team,Total Score
A,1,Peter Sterflinger '17,Johnson and Wales University,35
A,2,Jan Kite-Powell '19,University of Vermont,40
A,3,Alex Moreno '19,Boston University,43
A,4,Gabriel Elstrodt '19,Brown University,46
A,5,Eric Anderson '16,Yale University,54
A,6,Liam Ballantyne '19,U. S. Coast Guard Academy,55
A,7,Renee Torrie '18,McGill University,64
A,8,Matthew Gibbs '17,University of Rhode Island,72
A,9,Peter Christensen '18,Northeastern University,79
A,10,Bayard Lalor '19,Salve Regina University,94
A,11,Nathaniel Barton '18,Wesleyan University,116
A,12,Lillian Vincens '19,Fairfield University,120
A,13,Brian Reilly '16,Sacred Heart University,120
A,14,Kyle Thomas '18,Maine Maritime Academy,121
A,15,Jonathan Baker '19,Massachusetts Maritime Academy,140
