Division,Placement,Skipper,Team,Total Score
A,1,Ben Brown '18,Middlebury College,13
A,2,Frank Reeg '19,Massachusetts Maritime Academy,21
A,3,John Cappetta '16,Bates College,23
A,4,Mete Sayin '17,McGill University,35
A,5,Emmet Todd '17,University of New Hampshire,48
A,6,Noah Brayer '18,University of Massachusetts at Amherst,53
A,7,Kelsey Martins '16,University of Massachusetts at Dartmouth,64
A,8,Abe Kipnis '18,Wesleyan University,64
A,9,Liam Shanahan '18,Worcester Polytechnic Institute,67
A,10,Maxwell Seferian '18,Providence College,68
A,11,Rebecca Rutkiewicz '19,Sacred Heart University,73
