Division,Placement,Skipper,Team,Total Score
B,1,Marissa Golison '16,St. Mary's College of Maryland,19
B,2,Matt Cappetta '19,Fordham University,32
B,3,Mary Robertson '17,U. S. Naval Academy,42
B,4,Samuel Mandell '19,George Washington University,53
B,5,Sarah Alexander '19,George Washington University,53
B,6,Paul Hart '19,Washington College,95
B,7,Chris Lane '17,Loyola University Maryland,98
B,8,Veronica Lane '19,Monmouth University,104
B,9,Dylan Boland '18,Drexel University,114
B,10,Nina Van De Vaarst '19,Ocean County College,119
B,11,Taylor Niles '17,Rutgers University,131
B,12,Tyler Wyatt '17,University of Delaware,131
B,13,Bennett Brainard '17,Princeton University,141
B,14,Catherine White '16,St. John's College,159
B,15,Estella Zaengle '16,SUNY Stony Brook,163
B,16,Alexandra Polli '16,Penn State University,179
