Division,Placement,Skipper,Team,Total Score
D,1,Reed Baldridge '16,College of Charleston,54
D,2,Will Holz '17,Fordham University,102
D,3,Jack Marshall '18,Georgetown University,115
D,4,Conner Harding '19,Roger Williams University,126
D,5,Addison Hackstaff '18,U. S. Naval Academy,127
D,6,Jack Swikart '15,University of Pennsylvania,149
D,7,Ethan Lounsbury '17,Old Dominion University,152
D,8,Andrew Puopolo '19,Harvard University,154
D,9,Jack Bitney '19,Tufts University,167
D,10,Kyle Burgess '17,St. Mary's College of Maryland,172
D,11,Matthew Schofield '17,Cornell University,177
D,12,Eddie Cox '16,Hobart and William Smith Colleges,179
D,13,Haley Fox '18,Stanford University,187
D,14,Riley Legault '19,George Washington University,194
D,15,Juan Lejarraga '19,SUNY Maritime College,198
D,16,Leslie Poole '16,University of Wisconsin,260
D,17,Vincent Storino '18,U. S. Merchant Marine Academy,269
D,18,Matthew Schaefer '19,Massachusetts Maritime Academy,317
D,19,Shaynah True '19,Jacksonville University,318
