Division,Placement,Skipper,Team,Total Score
B,1,Nikole Barnes '17,U. S. Coast Guard Academy,73
B,2,Ravi Parent '18,Boston University,88
B,3,Marek Zaleski '16,Harvard University,94
B,4,Harry Koeppel '17,Boston College,100
B,5,Connor Godfrey '16,Fordham University,122
B,6,Casey Klingler '18,Yale University,122
B,7,Drew Gallagher '18,University of Pennsylvania,130
B,8,Ty Ingram '18,Massachusetts Institute of Technology,130
B,9,Patrick Shanahan '19,Brown University,144
B,10,Stewart Draheim '16,Roger Williams University,145
B,11,Duncan Williford '18,Dartmouth College,149
B,12,Jonathan Lutz '17,St. Mary's College of Maryland,150
B,13,Megan Yeigh '16,University of Vermont,168
B,14,Alison Knoles '17,University of South Florida,169
B,15,John Rolander '17,Tufts University,181
B,16,Max Neubelt '17,U. S. Merchant Marine Academy,182
B,17,No show,BUSA,196
B,18,John Lawless '19,SUNY Maritime College,222
