Division,Placement,Skipper,Team,Total Score
B,1,Lydia Grasberger '18,Boston University,41
B,2,Sarah Fuller '16,University of Connecticut,50
B,3,Peter Girard '18,University of Rhode Island,50
B,4,Lindsay Doyle '18,University of Vermont,59
B,5,Sean Beaulieu '18,Salve Regina University,59
B,6,Christopher Dawson '18,Massachusetts Maritime Academy,68
B,7,Julien Guiot '18,Tufts University,72
B,8,Peter Kerby-Miller '17,Middlebury College,92
B,9,Peter Christensen '18,Northeastern University,93
B,10,Graham Roeber '19,Maine Maritime Academy,95
B,11,Judas Taylor '18,University of New Hampshire,119
B,12,Amy Macdonald '18,Bates College,129
