Division,Placement,Skipper,Team,Total Score
B,1,Matthew Peterson '18,Eckerd College,5
B,2,Kyle Magno '18,University of Miami,9
B,3,Jasmine Dahlby '19,University of Florida,14
B,4,Margaret Swerdloff '17,New College of Florida,21
B,5,Thomas Fortunato '15,Embry-Riddle University,21
B,6,Paul Grisko '18,University of South Florida,22
B,7,Cameron Lamir '15,Rollins College,25
B,8,James Alessandrelli '17,Florida State University,33
B,9,Sarah Elzawahry '19,University of Florida,34
B,10,Jerry Stoops '18,New College of Florida,36
