Division,Placement,Skipper,Team,Total Score
A,1,Cooper Weitz '19,University of California at Santa Barbara,6
A,2,Brendan Lyden '16,University of California at Santa Barbara,6
A,3,none,Cal Poly University S.L.O.,18
A,4,Olivia Gibbons '17,California State University Monterey Bay,19
A,5,none,University of Victoria,20
A,6,Thomas Garcia '19,University of California at Los Angeles,25
A,7,Casey Bowers-Loeffler '19,University of California at San Diego,40
A,8,Alexander Daniele '18,University of California at Los Angeles,46
A,9,Joseph Naro '18,University of California at Davis,49
A,10,none,Long Beach City College,51
A,11,none,University of Victoria,54
A,12,Aaron Kiyotoki '19,University of Southern California,57
A,13,Belle Lemoine '19,Cal Poly University S.L.O.,63
A,14,Morgan Wright '16,University of California at San Diego,64
A,15,Sarah Macpherson '18,University of California at Los Angeles,72
A,16,David Luu '17,University of California at San Diego,72
