Division,Placement,Skipper,Team,Total Score
A,1,Jacob Martz '17,Boston College,18
A,2,Austin Lettengarver '19,U. S. Coast Guard Academy,32
A,3,Alex Moreno '19,Boston University,43
A,4,Taylor Nathanson '18,Tufts University,45
A,5,Drake Lyon '18,Boston College,49
A,6,Chris Colbeth '20,Northeastern University,52
A,7,Dylan Farrell '18,Harvard University,62
A,8,Haley Kachmar '18,Connecticut College,65
A,9,Logan Russell '19,Tufts University,68
A,10,Chris Milne '19,University of Vermont,85
A,11,Justin Tedeschi '18,Sacred Heart University,90
A,12,David Tampellini '17 *,Fairfield University,93
