Division,Placement,Skipper,Team,Total Score
B,1,Ty Ingram '18,Massachusetts Institute of Technology,13
B,2,Nicholas Baird '19,Yale University,19
B,3,Nathan Allman '16,Brown University,22
B,4,Connor Corgard '16,Roger Williams University,24
B,5,Nathaniel Johansson '18,Dartmouth College,28
B,6,Nick Sertl '18,Harvard University,39
B,7,Richard Jones '18,Boston College,41
B,8,Luke Muller '18,Stanford University,45
B,9,Alexander Tong '17,Tufts University,48
B,10,Edmund Cooper '17,St. Mary's College of Maryland,49
B,11,Drew Gallagher '18,University of Pennsylvania,52
B,12,Matthew McDermaid '17,Washington College,54
B,13,Jeremy Herrin '18,Old Dominion University,60
B,14,Peter Girard '18,University of Rhode Island,67
B,15,Adam Ceely '15,University of Vermont,69
B,16,Andreas Adam '18,SUNY Maritime College,73
B,17,Karl Rasmus Sayre '19,Eckerd College,73
B,18,Sean Beaulieu '18,Salve Regina University,79
