Division,Placement,Skipper,Team,Total Score
B,1,Markus Edegran '16,St. Mary's College of Maryland,41
B,2,Zachary Hill '18,SUNY Maritime College,43
B,3,Andrew Sheerin '19,George Washington University,45
B,4,Michael Popp '16,U. S. Naval Academy,45
B,5,Connor Kelter '18,Cornell University,45
B,6,Eddie Cox '16,Hobart and William Smith Colleges,49
B,7,Sean Golden '16,Georgetown University,55
B,8,Augie Dale '18,Old Dominion University,57
B,9,Max Neubelt '17,U. S. Merchant Marine Academy,65
B,10,Will Holz '17,Fordham University,72
B,11,Drew Gallagher '18,University of Pennsylvania,85
B,12,Alex Dzinbal '17,Webb Institute,86
B,13,Eric Siegel '16,Washington College,95
B,14,Luca Taglialegne '20,Hampton University,102
B,15,Peter McMillan '19,Villanova University,109
B,16,Samuel Patterson '16,University of Virginia,111
B,17,Amanda Attardi '17,Christopher Newport University,123
B,18,Andrew Bobbitt '18,University of Maryland,141
