Division,Placement,Skipper,Team,Total Score
A,1,Jacob Siegel '19,University of Wisconsin,19
A,2,Isabella Hamilton '17,University of Minnesota,19
A,3,Noah Janssen '19,University of Wisconsin,26
A,4,Eric Villadsen '17,University of Minnesota,31
A,5,Mason Chrabaszcz '18,Marquette University,34
A,6,Brenden Jacobs '16,University of Illinois - Chicago,34
A,7,Ian Schappe '16,Lake Forest College,34
A,8,Conor Daniel Claflin '17,Marquette University,39
A,9,Skyler Hughes '16,University of Notre Dame,43
A,10,Andre Deriaz '18,University of Wisconsin Milwaukee,45
A,11,Noah Vodisek '17,University of Wisconsin Milwaukee,62
