Division,Placement,Skipper,Team,Total Score
A,1,Rachel Bryer '17,University of Rhode Island,38
A,2,Sarah Williams '16,Dartmouth College,59
A,3,Erin Mullins '16,Bowdoin College,62
A,4,Hannah Polster '17,Boston University,83
A,5,Casey Klingler '18,Yale University,85
A,6,Dana Rohde '18,U. S. Coast Guard Academy,94
A,7,Allyson Donahue '17,Boston College,96
A,8,Elise Gehling '17,Northeastern University,98
A,9,Taylor Ladd '18,Harvard University,104
A,10,Charlotte List '18,Connecticut College,109
A,11,MaryClaire Kiernan '17,Tufts University,110
A,12,Amina Brown '17,University of Vermont,117
A,13,Lindsey Baab '18,Brown University,121
A,14,Janel DeCurtis '18,Roger Williams University,128
A,15,Greta Farrell '18,Massachusetts Institute of Technology,138
