Division,Placement,Skipper,Team,Total Score
B,1,Pierre DuPont '16,Tufts University,12
B,2,Meredith Morran '19,Brown University,14
B,3,Nicholas Karnovsky '19,Harvard University,17
B,4,Reed Lorimer '18,Boston University,19
B,5,Annie Hughes '19,Massachusetts Institute of Technology,31
B,6,Malich Altman '19,McGill University,37
B,7,Liam Shanahan '18,Worcester Polytechnic Institute,39
B,8,Nathaniel Thomas '18,Providence College,55
B,9,Morgan Lindback '17,University of New England,58
B,10,Julia Becker '19,Emmanuel College,70
B,11,Maeve Serino '17,Williams College,71
