Division,Placement,Skipper,Team,Total Score
B,1,Amanda Sommi '16,Tufts University,4
B,2,Solomon Tarlin '17,Boston University,5
B,3,John Wehner '18,Northeastern University,9
B,4,Robert Rose '20,Northeastern University,9
B,5,Nathan Housberg '18,Brown University,9
B,6,James Beatty '17,Tufts University,10
B,7,Tyler Paige '18,Tufts University,15
B,8,Ian Morgan '19,Tufts University,17
B,9,Hannah Polster '17,Boston University,18
B,10,Kiley Burke '17,Emmanuel College,19
B,11,none,Wentworth Institute of Technology,19
B,12,none,University of Massachusetts at Dartmouth,23
B,13,Claire Lockard '18,Northeastern University,25
B,14,none,Wesleyan University,29
B,15,Shannon Nardi '16,University of Connecticut,29
B,16,none,Bentley University,33
