Division,Placement,Skipper,Team,Total Score
B,1,MaryClaire Kiernan '17,Tufts University,113
B,2,Rose Edwards '18,Georgetown University,127
B,3,Maria Sinagra '16,George Washington University,128
B,4,Mary Paz '17,Bowdoin College,130
B,5,Emily Petno '16,Dartmouth College,140
B,6,Marissa Golison '16,St. Mary's College of Maryland,146
B,7,Elizabeth Pemberton '18,College of Charleston,146
B,8,Sarah Hermus '18,University of Rhode Island,148
B,9,Katharina (KB) Knapp '18,Yale University,150
B,10,Alison Knoles '17,University of South Florida,154
B,11,Amina Brown '17,University of Vermont,154
B,12,Lydia Grasberger '18,Boston University,159
B,13,Amanda Stapp '18,Fordham University,161
B,14,Isabella Loosbrock '19,Boston College,178
B,15,Mary Robertson '17,U. S. Naval Academy,217
B,16,Sophie Salomon '18,Eckerd College,248
B,17,Erin Condon '17,Hobart and William Smith Colleges,289
B,18,Samara Leith '19,Christopher Newport University,292
