Division,Placement,Skipper,Team,Total Score
A,1,John Roberts '17,Clemson University,9
A,2,Marten Kendrick '15,Georgia Institute of Technology,12
A,3,Carter Cameron '19,College of Charleston,15
A,4,Clifford Gilman '19,Davidson College,25
A,5,Elijah Jones '18,North Carolina State University,30
A,6,Alexander Katsis '16,Duke University,31
A,7,Brent DeAngelis '16,Auburn University,38
A,8,Jack Gonzales '18,University of South Carolina,39
A,9,Matthew Art '18,University of Tennessee,42
A,10,Simon Elliott '18,Vanderbilt University,44
A,11,Taylor Wood '18,University of North Carolina at Wilmington,51
A,12,Timothy DeWitt '17,University of Georgia,56
