Division,Placement,Skipper,Team,Total Score
A,1,Nikole Barnes '17,U. S. Coast Guard Academy,76
A,2,Rachel Bryer '17,University of Rhode Island,85
A,3,Carolyn Smith '17,St. Mary's College of Maryland,108
A,4,Mary Kate Mezzetti '16,Georgetown University,111
A,5,Casey Klingler '18,Yale University,131
A,6,Lindsey Baab '18,Brown University,137
A,7,Elizabeth Pemberton '18,College of Charleston,143
A,8,Erin Mullins '16,Bowdoin College,146
A,9,Isabella Loosbrock '19,Boston College,154
A,10,Kate Shaner '16,Tufts University,157
A,11,Julia Lambert '18,Stanford University,158
A,12,Sarah Williams '16,Dartmouth College,158
A,13,Adelaide Ferguson '17,Fordham University,159
A,14,Megan Yeigh '16,University of Vermont,164
A,15,Charlotte List '18,Connecticut College,176
A,16,Elise Gehling '17,Northeastern University,208
A,17,Quinn Howes '16,Cornell University,225
A,18,Sophie Bermudez '16,Harvard University,245
