Division,Placement,Skipper,Team,Total Score
B,1,Nikole Barnes '17,U. S. Coast Guard Academy,65
B,2,Charles Rees '16,College of Charleston,68
B,3,Charles Sinks '18,Boston College,69
B,4,Joseph Kiss '17,Yale University,71
B,5,Markus Edegran '16,St. Mary's College of Maryland,73
B,6,Michael Popp '16,U. S. Naval Academy,77
B,7,Sean Golden '16,Georgetown University,82
B,8,Nick Valente '16,SUNY Maritime College,88
B,9,David Larson '16,Massachusetts Institute of Technology,91
B,10,Augie Dale '18,Old Dominion University,94
B,11,Marek Zaleski '16,Harvard University,98
B,12,Ravi Parent '18,Boston University,106
B,13,William Hawk '18,Bowdoin College,109
B,14,Jason D'Agostino '17,Eckerd College,110
B,15,Kai Friesecke '18,George Washington University,116
B,16,Charles Miller '19,Hobart and William Smith Colleges,118
B,17,Connor Kelter '18,Cornell University,124
B,18,Andrew Baird '18,University of South Florida,151
