Division,Placement,Skipper,Team,Total Score
B,1,Jack Bitney '19,Tufts University,38
B,2,Michael Gemperline '17,Roger Williams University,49
B,3,Jake Rizika '18,Boston College,61
B,4,Luke Andersen '18,Cornell University,77
B,5,Jackson Wagner '19,Harvard University,78
B,6,Mete Sayin '17,McGill University,85
B,7,Chris Colbeth '20,Northeastern University,101
B,8,Matthew Gibbs '17,University of Rhode Island,115
B,9,Robby Gearon '19,Boston University,124
B,10,Joseph Chamberlin '19,Massachusetts Institute of Technology,154
B,11,Sean O'Keefe '17,Wentworth Institute of Technology,155
B,12,Cory Fox '16 *,University of Connecticut,195
B,13,Maya Dornbrand-Lo '18,Brandeis University,202
B,14,Alexie Lessing '19,Middlebury College,204
B,15,Molly Gallagher '17,University of Massachusetts at Amherst,221
