Division,Placement,Skipper,Team,Total Score
A,1,Malcolm Lamphere '18,Yale University,44
A,2,Juan Perdomo '17,Harvard University,47
A,3,Enrique Arathoon '16,College of Charleston,52
A,4,Stefano Peschiera '18,College of Charleston,52
A,5,Joseph Kiss '17,Yale University,64
A,6,Luke Muller '18,Stanford University,66
A,7,Nicholas Baird '19,Yale University,74
A,8,Nevin Snow '16,Georgetown University,78
A,9,Brendan Shanahan '17,George Washington University,99
A,10,Reed Baldridge '16,College of Charleston,115
A,11,Gary Prieto '18,U. S. Naval Academy,116
A,12,Markus Edegran '16,St. Mary's College of Maryland,129
A,13,Richard Didham '18,University of California at Berkeley,129
A,14,John Hanna '19,Texas A&M University at Galveston,138
A,15,Michael Levy '19,Oregon State University,153
A,16,James Harvey '17,Washington University,161
A,17,Matthew Declercq '17,Michigan State University,173
A,18,Nathan Jamieson '17,University of Wisconsin,187
