Division,Placement,Skipper,Team,Total Score
A,1,Polar Bears 2,Bowdoin College,15
A,2,Polar Bears 1,Bowdoin College,30
A,3,Bobcats,Bates College,41
A,4,NOR'EASTERS,University of New England,58
