Division,Placement,Skipper,Team,Total Score
B,1,Ravi Parent '18,Boston University,27
B,2,Karl Rasmus Sayre '19,Eckerd College,32
B,3,Nicholas Baird '19,Yale University,42
B,4,Mackenzie Bryan '18,Roger Williams University,44
B,5,Marek Zaleski '16,Harvard University,49
B,6,Nathaniel Johansson '18,Dartmouth College,51
B,7,Matthew Coughlin '16,University of Rhode Island,57
B,8,William Hawk '18,Bowdoin College,59
B,9,Edmund Cooper '17,St. Mary's College of Maryland,61
B,10,Hugh MacGillivray '18,Connecticut College,68
B,11,Cutter O'Connell '18,Massachusetts Institute of Technology,68
B,12,John Rolander '17,Tufts University,71
B,13,Sam Alexander '18,Brown University,81
B,14,Matthew McDermaid '17,Washington College,87
B,15,Max Neubelt '17,U. S. Merchant Marine Academy,87
B,16,Andrew Sheerin '19,George Washington University,96
B,17,Bayard Lalor '19,Salve Regina University,105
B,18,Jeffrey Adam '18,Massachusetts Maritime Academy,112
