Division,Placement,Skipper,Team,Total Score
B,1,Ari Tessitore '17,University of Wisconsin,14
B,2,Elliot Busta '15,University of Wisconsin,18
B,3,Susie Voltz '19,University of Wisconsin Milwaukee,27
B,4,Taylor Valentor '16,University of Illinois - Chicago,29
B,5,Charles Koules '17,Lake Forest College,30
B,6,John O'Leary '16,University of Minnesota,33
B,7,Michael Adkins '17,University of Minnesota,42
B,8,Maloney Foster '18,University of Notre Dame,42
B,9,Learon McGinn '19,Marquette University,45
B,10,Patrick Barry '17,Marquette University,46
B,11,Brittni Begale '16,University of Wisconsin Milwaukee,65
