Division,Placement,Skipper,Team,Total Score
A,1,Brendan Read '19,University of Rhode Island,43
A,2,Taylor Nathanson '18,Tufts University,50
A,3,John Cappetta '16,Bates College,58
A,4,Kurran Singh '19,Northeastern University,59
A,5,Jan Kite-Powell '19,University of Vermont,64
A,6,Ben Brown '18,Middlebury College,67
A,7,Jennifer Lee '17,University of Connecticut,73
A,8,James Amaral '19,University of New Hampshire,86
A,9,Sam Shannon '19,Salve Regina University,100
A,10,Samuel Campbell '17,Boston University,101
A,11,George Luber '17,Massachusetts Maritime Academy,111
A,12,Kyle Thomas '18,Maine Maritime Academy,130
