Division,Placement,Skipper,Team,Total Score
A,1,Nick Valente '16,SUNY Maritime College,55
A,2,John Ruitenberg '19,Queen's University,62
A,3,John Machum '17,Queen's University,67
A,4,Daniel Birmingham '17,Cornell University,68
A,5,Keen Butcher '18,University of Pennsylvania,81
A,6,Austin Neuman '16,U. S. Merchant Marine Academy,83
A,7,Will Jones '17,Queen's University,118
A,8,Connor Swikart '18,Hobart and William Smith Colleges,122
A,9,Matthew Schofield '17,Cornell University,124
A,10,Chris Wilson '16,Hobart and William Smith Colleges,129
A,11,Devin Keister '18,U. S. Merchant Marine Academy,144
A,12,Isaac Kremers '17,Webb Institute,181
A,13,Philippe Williamson '16,Cornell University,195
A,14,Juan Lejarraga '19,SUNY Maritime College,195
A,15,Noah Barrengos Barrengos '18,Hobart and William Smith Colleges,209
A,16,Boyd Borjiet '19,University of Pennsylvania,209
A,17,Peter Maes '18,SUNY Maritime College,209
A,18,Andrew Hall '17,SUNY Maritime College,221
A,19,Ryan Smith '19,Hobart and William Smith Colleges,224
A,20,John Haley '18,SUNY Stony Brook,234
