Division,Placement,Skipper,Team,Total Score
A,1,Charles Rees '16,College of Charleston,24
A,2,Jason D'Agostino '17,Eckerd College,29
A,3,Daniel Lawless '17,Jacksonville University,40
A,4,Andrew Baird '18,University of South Florida,52
A,5,John Roberts '17,Clemson University,55
A,6,Marten Kendrick '15,Georgia Institute of Technology,83
A,7,Cassie Todd '16,University of North Carolina at Wilmington,86
A,8,Max Thompson '19,University of Miami,96
A,9,John Sipp '18,Duke University,97
A,10,Mark Thompson '18,North Carolina State University,109
A,11,none,University of Tennessee,126
A,12,Ryan Welch '16,Davidson College,139
