Division,Placement,Skipper,Team,Total Score
C,1,Luke Muller '18,Stanford University,32
C,2,Nathan Fields '17,Old Dominion University,43
C,3,Reed Baldridge '16,College of Charleston,45
C,4,Nick Valente '16,SUNY Maritime College,48
C,5,Martim Anderson '18,Roger Williams University,50
C,6,Marek Zaleski '16,Harvard University,58
C,7,James Beatty '17,Tufts University,64
C,8,Addison Hackstaff '18,U. S. Naval Academy,76
C,9,Keen Butcher '18,University of Pennsylvania,91
C,10,Matthew Schofield '17,Cornell University,95
C,11,Matthew Lyons '17,Bowdoin College,100
C,12,Timothy Siemers '16,Eckerd College,101
C,13,Colin Kennedy '17,George Washington University,103
C,14,Connor Swikart '18,Hobart and William Smith Colleges,117
C,15,Kyle Burgess '17,St. Mary's College of Maryland,119
C,16,Ryan Wood '17,U. S. Merchant Marine Academy,129
C,17,Walter Florio '18,Connecticut College,141
C,18,Anders Ekholm '17,Fordham University,149
C,19,Alexander Paggi '18,U. S. Coast Guard Academy,149
C,20,No show,Michigan Technological University,189
