Division,Placement,Skipper,Team,Total Score
B,1,John Coakley '16,University of Southern California,27
B,2,Sterling Henken '18,University of California at Santa Barbara,34
B,3,Sunny Scarbrough '17,California State University Long Beach,45
B,4,Giacomo Paoletti '15,University of Hawaii,53
B,5,Corey Lynch '17,California Maritime Academy,57
B,6,Grace Carrick '18,Cal Poly University S.L.O.,60
B,7,Mackenzie Cook '17,University of Hawaii,65
B,8,Holly Tullo '17,Stanford University,79
B,9,Francesca Dana '18,Santa Clara University,99
B,10,Jeffrey Tedmori '15,California State University Channel Islands,100
B,11,Olivia Gebelein '15,University of Southern California,100
B,12,Ian Spilman '15,University of California at Santa Cruz,104
B,13,Brian MacLean '18,University of California at Irvine,122
B,14,Sarah Wyman '17,University of California at Los Angeles,124
B,15,Kyra Oakes '18,University of California at Berkeley,132
B,16,Peter Schmidt '18,California State University Monterey Bay,137
B,17,Daniel Anderson '14,University of California at Berkeley,142
B,18,Brett Farrell '17,University of California at San Diego,151
B,19,No show,University of California at Davis,159
B,20,Shiron Drusinsky '18,University of California at Santa Cruz,172
B,21,Cullen Quine '18,University of California at Los Angeles,173
B,22,Levi Matsushima '17,California State University Monterey Bay,187
B,23,Yan Rui Goheen '17,University of California at San Diego,193
B,24,Ari Zeen '17,California State University Long Beach,198
B,25,Christopher Sue '15,Westmont College,217
