Division,Placement,Skipper,Team,Total Score
A,1,Graham Landy '15,Yale University,53
A,2,Alexander Curtiss '16,St. Mary's College of Maryland,80
A,3,Kieran Chung '15,Stanford University,90
A,4,William Macdonald '15,Roger Williams University,91
A,5,Esteban Forrer '16,Old Dominion University,98
A,6,Lucas Adams '15,Brown University,99
A,7,George Kutschenreuter '15,University of Wisconsin,102
A,8,Jack McGuire '17,Bowdoin College,123
A,9,Charles Lomax '18,U. S. Merchant Marine Academy,128
A,10,Jack Swikart '15,University of Pennsylvania,133
A,11,Christopher Stocke '15,University of South Florida,142
A,12,Matthew Hecht '16,University of Southern California,154
A,13,Jack Famiglietti '18,University of Florida,185
A,14,Brian Hickman '15,Oregon State University,195
A,15,Mike Flanigan '15,University of Notre Dame,195
A,16,Emily Oltrogge '15,University of Minnesota,205
A,17,Nick Watts '18,Tulane University,224
A,18,William Cragin '15,University of Texas,268
