Division,Placement,Skipper,Team,Total Score
A,1,Ty Ingram '18,Massachusetts Institute of Technology,25
A,2,William Crary '17,University of Vermont,40
A,3,Robert Floyd '17,Dartmouth College,42
A,4,Eric Anderson '16,Yale University,43
A,5,Ryan Schmitz '15,Boston College,44
A,6,John Rolander '17,Tufts University,45
A,7,Samuel Cushing '15,University of Rhode Island,46
A,8,Bennett Capozzi '17,Harvard University,66
A,9,Sam Alexander '18,Brown University,76
A,10,Jack Hunger '15,Roger Williams University,85
A,11,William Dykes '15,University of New Hampshire,85
A,12,Ben Brown '18,Middlebury College,86
A,13,Robert Suriani '16,Cornell University,88
A,14,Solomon Tarlin '17,Boston University,88
A,15,Colin Henderson '15,Northeastern University,103
