Division,Placement,Skipper,Team,Total Score
B,1,Dana Rohde '18,U. S. Coast Guard Academy,40
B,2,Sarah Williams '16,Dartmouth College,45
B,3,Katia DaSilva '15,Georgetown University,47
B,4,Elizabeth Pemberton '18,College of Charleston,60
B,5,Miranda Bakos '18,George Washington University,78
B,6,Sarah Hermus '18,University of Rhode Island,79
B,7,Johanna Kincaid '15,Brown University,81
B,8,Alison Knoles '17,University of South Florida,96
B,9,Carolyn Smith '17,St. Mary's College of Maryland,108
B,10,Christine Moloney '17,Hobart and William Smith Colleges,137
B,11,Alison Kent '16,University of Minnesota,143
B,12,Olivia Godfrey '17,University of California at Santa Barbara,147
B,13,Caitlin Schadt '18,University of Hawaii,154
B,14,Rachel Day '17,University of Oregon,156
