Division,Placement,Skipper,Team,Total Score
B,1,Antoine Screve '16,Stanford University,64
B,2,Ian Barrows '17,Yale University,65
B,3,Pearson Potts '16,Brown University,82
B,4,Michael Croteau '15,Bowdoin College,84
B,5,Benjamin Mohney '15,University of South Florida,101
B,6,Connor Trepton '15,University of Wisconsin,102
B,7,Jacob La Dow '15,St. Mary's College of Maryland,103
B,8,Andrew Bates '15,U. S. Merchant Marine Academy,111
B,9,Connor Corgard '16,Roger Williams University,119
B,10,Augie Dale '18,Old Dominion University,121
B,11,Alison Kent '16,University of Minnesota,146
B,12,Drew Gallagher '18,University of Pennsylvania,173
B,13,Samuel Armington '18,University of Florida,177
B,14,John Coakley '16,University of Southern California,187
B,15,Andrew Wilkinson '18,Oregon State University,216
B,16,Masie Comen '15,University of Texas,234
B,17,Christian Koerwer '16,University of Notre Dame,240
B,18,Alexandra Payne '15,Tulane University,242
