Division,Placement,Skipper,Team,Total Score
B,1,Madison Gates '18,University of South Florida,29
B,2,Michael Sager '15,Texas A&M University at Galveston,37
B,3,Michael Sanandajian '18,University of South Florida,58
B,4,Noel Ingalls '16,Texas A&M University at Galveston,72
B,5,Christopher Suarez '18,Texas A&M University,107
B,6,Morgan Frakes '17,Texas A&M University,119
B,7,Brian Jones '12,Baylor University,139
B,8,Anish Zute '18,University of Texas,149
B,9,Sawyer Cole '18,Texas A&M University at Galveston,154
B,10,Carson Pepper '17,Texas A&M University,155
B,11,Bryan Enriquez '15,University of Notre Dame,174
B,12,Luisa De Carterer '15,Rice University,220
