Division,Placement,Skipper,Team,Total Score
B,1,Rose Edwards '18,Georgetown University,18
B,2,Alison Knoles '17,University of South Florida,19
B,3,Charlotte List '18,Connecticut College,19
B,4,Kate Klement '17,University of Wisconsin,20
B,5,Carolyn Smith '17,St. Mary's College of Maryland,21
B,6,Kayla Ellis '16,U. S. Coast Guard Academy,26
B,7,Eliot Caple '18,College of Charleston,29
B,8,Chloe Lepert '15,Massachusetts Institute of Technology,35
B,9,Hannah Hughes '17,U. S. Naval Academy,39
B,10,Marly Isler '16,Yale University,42
B,11,Lindsey Baab '18,Brown University,42
B,12,Johanna Monro '16,Fordham University,51
B,13,Hannah Lynn '17,Boston College,51
B,14,Kelly Monahan '18,Hobart and William Smith Colleges,52
B,15,Kate Levinson '15,Tufts University,56
B,16,Taylor Ladd '18,Harvard University,58
B,17,Anna Huebschmann '18,Eckerd College,59
B,18,Quinn Howes '16,Cornell University,62
B,19,Grace Mason '16,Old Dominion University,63
B,20,Haley Collins '18,Columbia University,79
