Division,Placement,Skipper,Team,Total Score
B,1,Morgan Kiss '15,Yale University,31
B,2,Andrew Mollerus '16,Harvard University,40
B,3,Nathaniel Johansson '18,Dartmouth College,72
B,4,John Rolander '17,Tufts University,75
B,5,Edmund Cooper '17,St. Mary's College of Maryland,79
B,6,Brendan Cook '16,Boston University,89
B,7,Andrew Bates '15,U. S. Merchant Marine Academy,93
B,8,Henry Vogel '15,Roger Williams University,93
B,9,Gary Prieto '18,U. S. Naval Academy,95
B,10,Ryan Schmitz '15,Boston College,106
B,11,Matthew Lyons '17,Bowdoin College,110
B,12,Dylan Finneran '15,U. S. Coast Guard Academy,122
B,13,Sam Alexander '18,Brown University,127
B,14,Matthew Schofield '17,Cornell University,132
B,15,Sydney Mandelbaum '17,Princeton University,186
B,16,Haley Collins '18,Columbia University,197
B,17,Nina Tucker '18,U. S. Military Academy,197
B,18,Margaret Shilling '18,Williams College,209
