Division,Placement,Skipper,Team,Total Score
B,1,Rosalind Lesh '16,Massachusetts Institute of Technology,63
B,2,Alexander Vasiliou '18,Bowdoin College,69
B,3,Charlotte List '18,Connecticut College,71
B,4,Jake Rizika '18,Boston College,72
B,5,Dylan Farrell '18,Harvard University,77
B,6,Rolfe Glover '16,Tufts University,102
B,7,Quinn Andersen '18,Connecticut College,102
B,8,Riley Eger '17,Roger Williams University,106
B,9,Tyler Paige '18,Tufts University,136
B,10,Samuel Campbell '17,Boston University,138
B,11,Colin Henderson '15,Northeastern University,160
B,12,Kelsey Delosh '17,University of Massachusetts at Dartmouth,182
B,13,Max Rohr '18,University of Rhode Island,186
B,14,Kevin Winnie '16,Wesleyan University,226
B,15,Joseph Farrin '15,Maine Maritime Academy,232
B,16,Mara Terchunian '16,Salve Regina University,280
