Division,Placement,Skipper,Team,Total Score
A,1,Nevin Snow '16,Georgetown University,75
A,2,Kieran Chung '15,Stanford University,76
A,3,Jake Reynolds '16,College of Charleston,102
A,4,Esteban Forrer '16,Old Dominion University,106
A,5,Nick Valente '16,SUNY Maritime College,118
A,6,Jack Swikart '15,University of Pennsylvania,126
A,7,Michael Popp '16,U. S. Naval Academy,133
A,8,Caleb Armstrong '16,University of Rhode Island,146
A,9,Mary Hall '15,U. S. Naval Academy,147
A,10,Chase Quinn '17,St. Mary's College of Maryland,149
A,11,Will Holz '17,Fordham University,157
A,12,Jack McGuire '17,Bowdoin College,159
A,13,Robert Floyd '17,Dartmouth College,164
A,14,Roger Dorr '18,George Washington University,168
A,15,Ravi Parent '18,Boston University,192
A,16,Geoffrey Nelson '18,Eckerd College,193
A,17,Max Neubelt '17,U. S. Merchant Marine Academy,210
A,18,Maximilian Kuester '18,Hampton University,214
A,19,Eric Siegel '16,Washington College,219
A,20,DJ Litts '18,University of Michigan,296
