Division,Placement,Skipper,Team,Total Score
B,1,Nathaniel Johansson '18,Dartmouth College,15
B,2,Timothy Harding '15,Brown University,16
B,3,Joshua Morrison '17,U. S. Coast Guard Academy,24
B,4,Liam Murphy '17,SUNY Maritime College,24
B,5,Quinn Andersen '18,Connecticut College,25
B,6,Amanda Stapp '18,Fordham University,29
B,7,Colin Keil '15,Cornell University,46
B,8,Tyler Rochon '18,University of Rochester,51
B,9,Michael Danko '17,U. S. Military Academy,54
B,10,Loren Myers '16,Columbia University,65
B,11,Adam Hicks '19,Rochester Institute of Technology,65
B,12,Tomasz Stefankowski '18,SUNY Stony Brook,68
B,13,William Gomez '16,Williams College,68
B,14,Kevin Winnie '16,Wesleyan University,80
