Division,Placement,Skipper,Team,Total Score
B,1,John Lindahl '15,University of Tennessee,13
B,2,Alexandra Payne '15,Tulane University,15
B,3,Andre Deriaz '18,University of Wisconsin Milwaukee,28
B,4,Dylan Marohn '16,Texas A&M University at Galveston,35
B,5,James Elder '15,Georgia Institute of Technology,39
B,6,William Cragin '15,University of Texas,53
B,7,Christopher Suarez '18,Texas A&M University,60
B,8,Ashlynd Epstein '16,University of Texas,71
B,9,Katherine Schneeberger '17,University of Notre Dame,73
B,10,Chloe Childs '18,Texas A&M University at Corpus Christi,80
B,11,Mitchell Selby '15,Loyola University of New Orleans,80
B,12,Patricia Morrow '17,University of Notre Dame,84
