Division,Placement,Skipper,Team,Total Score
B,1,OJ O'Connell '15,University of Vermont,16
B,2,Duncan Williford '18,Dartmouth College,41
B,3,Jonathan Pope '17,Roger Williams University,41
B,4,Alexander Tong '17,Tufts University,44
B,5,Domenic Bove '15,Boston College,50
B,6,Franco Bilik '18,Brown University,56
B,7,Dylan Farrell '18,Harvard University,59
B,8,Patrick Isherwood '17,University of Rhode Island,65
B,9,Zachary Vickerson '16,Boston University,67
B,10,Daniel Birmingham '17,Cornell University,67
B,11,Katharina (KB) Knapp '18,Yale University,75
B,12,Zachary Hall '18,Massachusetts Institute of Technology,77
B,13,Felix Wimmer '18,Middlebury College,94
B,14,Minot Frye '16,Northeastern University,104
B,15,Emmet Todd '17,University of New Hampshire,104
