Division,Placement,Skipper,Team,Total Score
A,1,Christopher Craven '16,University of Virginia,25
A,2,Austin Powers '17,Christopher Newport University,26
A,3,Nicholas Price '16,Virginia Tech,42
A,4,David Alldian '17,Villanova University,62
A,5,Andrew Bobbitt '18,University of Maryland,71
A,6,Rachel Pinkham '16,William and Mary,86
A,7,Alexander Doan '17,University of Maryland/Baltimore County,90
A,8,Barrett Adams '17,Drexel University,95
A,9,Sarah Seski '15,Catholic University of America,106
A,10,Alexina Beckley '17,American University,112
