Division,Placement,Skipper,Team,Total Score
B,1,Harry Koeppel '17,Boston College,44
B,2,Patrick Penwell '16,University of Rhode Island,52
B,3,Martim Anderson '18,Roger Williams University,55
B,4,Matthew Mollerus '17,Harvard University,67
B,5,Eric Anderson '16,Yale University,69
B,6,Jackson Hamilton '19,Northeastern University,79
B,7,Sean Beaulieu '18,Salve Regina University,89
B,8,Viktor Wettergren '14,Tufts University,100
B,9,Zachary Hall '18,Massachusetts Institute of Technology,102
B,10,Sarah Fuller '16,University of Connecticut,111
B,11,Adam Ceely '15,University of Vermont,118
B,12,Christopher Dawson '18,Massachusetts Maritime Academy,147
B,13,Ryan Gershuny '18,University of New Hampshire,151
