Division,Placement,Skipper,Team,Total Score
B,1,Sarah Mackey '16,College of Charleston,6
B,2,Marten Kendrick '15,Georgia Institute of Technology,16
B,3,Kailey Savacool '16,University of North Carolina at Wilmington,19
B,4,Kyle Kilcoyne '17,Clemson University,25
B,5,Katherine Kristoffersen '15,North Carolina State University,28
B,6,Kaitlyn Harysch '16,Georgia Institute of Technology,37
B,7,Tanner Zelman '17,University of South Carolina,44
B,8,Kaylee Lane '15,University of Georgia,45
B,9,Mark Schneider '16,University of Tennessee,51
B,10,none,University of North Carolina,61
B,11,Morgan Firing '17,Auburn University,64
