Division,Placement,Skipper,Team,Total Score
A,1,Scott Goodrich '16,Northeastern University,55
A,2,Dirk Johnson '18,Roger Williams University,59
A,3,Nick Sertl '18,Harvard University,59
A,4,Henry Dumke '17,Boston College,62
A,5,Samuel Cushing '15,University of Rhode Island,70
A,6,William Crary '17,University of Vermont,82
A,7,John Silvestri '16,Salve Regina University,98
A,8,James Beatty '17,Tufts University,103
A,9,Kyle Joba-Woodruff '17,Massachusetts Institute of Technology,108
A,10,Christopher Champa '18,Yale University,110
A,11,Jeffrey Adam '18,Massachusetts Maritime Academy,112
A,12,Jennifer Lee '17,University of Connecticut,115
A,13,William Dykes '15,University of New Hampshire,150
