Division,Placement,Skipper,Team,Total Score
B,1,Charles Sinks '18,Boston College,47
B,2,Joseph Kiss '17,Yale University,62
B,3,Connor Godfrey '16,Fordham University,81
B,4,Michael Booker '15,University of Vermont,87
B,5,Duncan Swain '15,Tufts University,93
B,6,Jonathan Lutz '17,St. Mary's College of Maryland,109
B,7,Kayla Ellis '16,U. S. Coast Guard Academy,112
B,8,Ty Ingram '18,Massachusetts Institute of Technology,113
B,9,Joseph David '16,Old Dominion University,119
B,10,Mackenzie Bryan '18,Roger Williams University,120
B,11,Cooper Nefsky '17,Connecticut College,127
B,12,Ian Ikeda '17,Jacksonville University,136
B,13,Gram Slattery '15,Harvard University,142
B,14,Christopher Weis '18,University of California at Santa Barbara,153
B,15,Hunter Johnstone '16,Dartmouth College,155
B,16,Parker Trepton '18,Hobart and William Smith Colleges,170
B,17,Austin Buonsignore '16,SUNY Maritime College,184
B,18,Ian Walter '16,University of Wisconsin,213
