Division,Placement,Skipper,Team,Total Score
A,1,Aggies,Texas A&M University at Galveston,54
A,2,Longhorns,University of Texas,86
A,3,Aggies,Texas A&M University,89
A,4,Cowboys,Oklahoma State University,131
