Division,Placement,Skipper,Team,Total Score
A,1,Nick Watts '18,Tulane University,15
A,2,Jacob Hafemeister '16,Texas A&M University at Galveston,22
A,3,Ellen Nielsen '15,University of Texas,26
A,4,Benjamin Lipari '18,Texas A&M University,37
A,5,Mitchell Selby '15,Loyola University of New Orleans,50
