Division,Placement,Skipper,Team,Total Score
B,1,Simone Staff '18,University of California at Santa Barbara,12
B,2,Christopher Weis '18,University of California at Santa Barbara,18
B,3,Drake Jensen '18,California Maritime Academy,24
B,4,Cobi Allen '16,University of California at Santa Barbara,28
B,5,Alexander Burrow '18,University of California at Santa Barbara,32
B,6,Andrew Gunnell '17,California Maritime Academy,39
B,7,Geoffrey Brelsford '18,Cal Poly University S.L.O.,56
B,8,Grace Carrick '18,Cal Poly University S.L.O.,60
B,9,Peter Schmidt '18,California State University Monterey Bay,64
B,10,Dylan Rinker '16,Cal Poly University S.L.O.,66
B,11,Alana McSween '17,University of California at Davis,75
B,12,Alicia Ward '18,California State University Monterey Bay,79
B,13,Kip Wanaselja '16,University of California at Santa Cruz,80
B,14,Brett Farrell '17,University of California at San Diego,83
B,15,Hayden Christensen '17,University of California at Santa Barbara,85
B,16,Samuel Sara '18,University of California at Davis,98
B,17,Yan Rui Goheen '17,University of California at San Diego,105
B,18,Benjamin Blumenberg '18,Cal Poly University S.L.O.,105
B,19,Ryan Morgan '15,Westmont College,110
B,20,Max Nutkiewicz '15,University of California at Los Angeles,113
B,21,Erin Kelly '17,University of California at Los Angeles,113
B,22,Ismael Munoz '15,University of California at San Diego,118
B,23,Nellie Ponarul '17,University of California at Los Angeles,125
B,24,Maille Kennedy '17,University of California at Santa Cruz,137
