Division,Placement,Skipper,Team,Total Score
B,1,Andrew Schoene '18,Eckerd College,33
B,2,Liam Harr '18,College of Charleston,35
B,3,Ian Ikeda '17,Jacksonville University,38
B,4,Cornell Lee '16,New College of Florida,68
B,5,Samuel Armington '18,University of Florida,69
B,6,Hana Zwick '18,Eckerd College,69
B,7,Edwin Strong '15,Clemson University,70
B,8,Sara Simon '15,University of South Florida,76
B,9,Mark Thompson '18,North Carolina State University,84
B,10,Kailey Savacool '16,University of North Carolina at Wilmington,87
B,11,Marten Kendrick '15,Georgia Institute of Technology,95
B,12,Giancarlo Falconi '16,University of Miami,99
B,13,Alexander Katsis '16,Duke University,101
B,14,Rafael Melendez '17,Florida State University,146
B,15,Katherine Bozzuti '16,University of South Carolina,164
B,16,Zachary Newton '15,University of Tennessee,174
B,17,Jacob Lozier '16,University of North Carolina,177
B,18,Joseph Geller '16,Embry-Riddle University,177
B,19,Timothy DeWitt '17,University of Georgia,189
B,20,Shawn Majzlik '17,Auburn University,195
