Division,Placement,Skipper,Team,Total Score
A,1,Terry Duncan '15,Middlebury College,13
A,2,Peter Sterflinger '17,Johnson and Wales University,17
A,3,Lewis Fowler-Gerace '15,Wesleyan University,17
A,4,Jennifer Lee '17,University of Connecticut,19
A,5,Douglas Cassidy '18,Providence College,19
A,6,William Dykes '15,University of New Hampshire,26
A,7,George Luber '17,Massachusetts Maritime Academy,37
A,8,John Zupkus '16,Wentworth Institute of Technology,40
A,9,Benjamin Sturmer '18,Maine Maritime Academy,43
A,10,Brian Reilly '16,Sacred Heart University,44
