Division,Placement,Skipper,Team,Total Score
A,1,Kieran Chung '15,Stanford University,23
A,2,Stephen Long '17,University of California at Santa Barbara,40
A,3,Matthew Hecht '16,University of Southern California,58
A,4,Gregory Dair '15,California State University Channel Islands,78
A,5,Mark Ryan '15,California State University Long Beach,82
A,6,Nicolas Delfino '16,University of California at San Diego,82
A,7,Jeremy Hitchcock '17,University of Hawaii,97
A,8,Antonio Rojas Mayol '16,University of California at Davis,116
A,9,Nicholas Weis '15,University of California at Irvine,154
A,10,David Cornella '17,Cal Poly University S.L.O.,156
A,11,Kyra Oakes '18,University of California at Berkeley,156
A,12,Dylan Ale '15,Santa Clara University,166
A,13,Ian Spilman '15,University of California at Santa Cruz,170
A,14,Olivia Gibbons '17,California State University Monterey Bay,187
A,15,Kalvyn Ngo '17,Westmont College,201
