Division,Placement,Skipper,Team,Total Score
A,1,Adam Keally '15,Fordham University,15
A,2,Jordan Bothwick '15,Connecticut College,19
A,3,Bradley Brown '15,U. S. Coast Guard Academy,21
A,4,Erik Weis '18,Dartmouth College,25
A,5,James Barry '16,Brown University,30
A,6,Thomas Balk '18,Cornell University,35
A,7,Adam DeVita '18,Columbia University,48
A,8,Matthew Schmitt '17,U. S. Military Academy,49
A,9,John Nothacker '16,SUNY Maritime College,50
A,10,Nathaniel Barton '18,Wesleyan University,58
A,11,Jorge Castro '16,Williams College,58
A,12,Andrew Lithen '18,SUNY Stony Brook,65
A,13,Kelly Chang '17,University of Rochester,73
A,14,Robert Ichiyama '18,Rochester Institute of Technology,85
