Division,Placement,Skipper,Team,Total Score
A,1,Charles Rees '16,College of Charleston,28
A,2,Christopher Stocke '15,University of South Florida,29
A,3,Jason D'Agostino '17,Eckerd College,44
A,4,Daniel Lawless '17,Jacksonville University,58
A,5,Jack Famiglietti '18,University of Florida,58
A,6,David Rogers '15,North Carolina State University,70
A,7,Edwin Strong '15,Clemson University,72
A,8,Sophia Schultz '17,New College of Florida,73
A,9,Maria Ayala '18,Rollins College,89
A,10,John Reddaway '15,Georgia Institute of Technology,100
A,11,Cassie Todd '16,University of North Carolina at Wilmington,105
