Division,Placement,Skipper,Team,Total Score
A,1,Daniel Lawless '17,Jacksonville University,24
A,2,Seth Barrows '15,Eckerd College,34
A,3,Sophia Schultz '17,New College of Florida,37
A,4,Jack Famiglietti '18,University of Florida,41
A,5,Allison Price '16,Jacksonville University,48
A,6,Sophie Salomon '18,Eckerd College,49
A,7,Curtis Woodworth '17,Florida State University,56
A,8,Jesus Cansino '15,Embry-Riddle University,57
A,9,Taylor Scheuermann '15,University of Miami,59
A,10,Dean Nixon '16,University of South Florida,61
A,11,Maria Ayala '18,Rollins College,64
A,12,Benjamin Anderson '18,University of Florida,96
