Division,Placement,Skipper,Team,Total Score
B,1,Pearson Potts '16,Brown University,32
B,2,Dan Nickerson '15,Tufts University,54
B,3,David Larson '16,Massachusetts Institute of Technology,55
B,4,Gram Slattery '15,Harvard University,59
B,5,Charles Lalumiere '17,Dartmouth College,60
B,6,Nate Jermain '15,University of Vermont,60
B,7,Harry Koeppel '17,Boston College,61
B,8,Reinier Eenkema Van Dijk '17,Stanford University,79
B,9,Malcolm Lamphere '18,Yale University,81
B,10,Matthew Coughlin '16,University of Rhode Island,83
B,11,Connor Trepton '15,University of Wisconsin,86
B,12,Jackson Hamilton '19,Northeastern University,93
B,13,Sean Beaulieu '18,Salve Regina University,108
B,14,Brendan Cook '16,Boston University,110
B,15,Mackenzie Bryan '18,Roger Williams University,112
B,16,Gary Prieto '18,U. S. Naval Academy,117
B,17,Eric Siegel '16,Washington College,143
B,18,Rory Mess '16,University of Buffalo,144
