Division,Placement,Skipper,Team,Total Score
A,1,Samuel Heller '15,University of California at Irvine,25
A,2,Nicholas Weis '15,University of California at Irvine,38
A,3,Daniel Baldassare '15,University of California at Davis,42
A,4,Joseph Lausten '17,Cal Poly University S.L.O.,57
A,5,Geoffrey Brelsford '18,Cal Poly University S.L.O.,67
A,6,Cole Fargo '18,University of California at Berkeley,67
A,7,Anthony Helm '15,University of California at Santa Barbara,84
A,8,Jeffrey Tedmori '15,California State University Channel Islands,97
A,9,Altea Hines '16,University of California at Santa Cruz,99
A,10,Kip Wanaselja '16,University of California at Santa Cruz,108
A,11,Samuel Rohrbach '17,University of California at San Diego,119
A,12,Robert Jones '16,University of California at Davis,119
A,13,Amr Amr '15,University of California at Santa Cruz,140
A,14,Daniel Diaz '15,University of California at Irvine,153
A,15,Bradford Wyant '16,Santa Clara University,155
A,16,Joshua Leung '18,University of California at Davis,158
